"0","1","12(p0)","12(p1)","19(p0)","19(p1)","19(p2)","19(p3)","19(p4)","19(p5)","19(p6)","19(p7)","19(p8)","19(p9)","19(p10)","19(p11)","19(p12)","19(p13)","19(p14)","19(p15)","19(p16)","19(p17)","19(p18)","19(p19)","19(p20)","2","20(p0)","20(p1)","39","43","44","5(p0)","5(p1)","50","53(p0)","53(p1)","7","8","80","81","85","86","92","label(p0)","label(p1)"
-0.987296,-0.9904282463830643,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.977291325695581,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9772908471073128,-1,1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9723157500935279,-0.931034,-0.9555990536532811,-0.9924820000000001,-1,1
-0.9935700000000001,-0.993565443186607,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.8694762684124386,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.8694763633868144,-1,1,-0.9924820000000001,-1,1,-0.9968057097374744,-0.998892,-0.9310344827586207,-0.8408779149519889,-0.931034,-0.7448001247062398,-0.9924820000000001,-1,1
-0.9982740000000001,-0.9982742414520396,1,-1,0,0,0,0,0,0,0,0.964995819274328,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9591243862520459,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9591241303167495,-1,1,-1,-1,1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9501683501683502,-0.931034,-0.9200794804959047,-1,-1,1
0.39857999999999993,0.3992938804641928,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.7851882160392799,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.7851884894003096,-1,1,-1,-1,1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.7381219603441826,-0.931034,-0.5800004341039994,-1,-1,1
-0.9893339999999999,-0.9919978458048752,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.6937397708674304,0.8660254037844386,-0.5,-0.7931034482758621,-0.857143,-0.7958265296030389,-1,1,-0.977444,1,-1,-0.9936099162795312,-0.998892,-0.7931034482758621,-0.6266367377478489,-0.862069,-0.6007999352790401,-0.947368,-1,1
-0.20307399999999998,-0.9965484829040792,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9245090016366613,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9245093745143196,-1,1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9079685746352413,-0.931034,-0.8524006937771191,-0.9924820000000001,-1,1
-0.9978039999999999,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-0.954888,-1,1
-0.979454,-0.990270085216836,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.913563829787234,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9135635264886293,-1,1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.998892,-0.9310344827586207,-0.8946252649956353,-0.931034,-0.8309993666028008,-0.9924820000000001,-1,1
-0.9987459999999999,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.977444,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-0.977444,-1,1
-0.9982740000000001,-0.9982742414520396,-1,1,0,0,0,0,0,0,0,0,0,0,0.9799578870122225,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-1,-1,1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-1,-1,1
-0.9971760000000001,-0.9992152002890945,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9273731587561376,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9273735010768227,-1,1,-0.9924820000000001,1,-1,-0.9936099162795312,-0.997785,-0.9310344827586207,-0.9114602818306523,-0.931034,-0.8580006353703992,-0.9924820000000001,-1,1
-0.9973339999999999,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.954888,1,-1,-0.9936099162795312,-0.998892,-1,-1,-1,-1,-0.954888,-1,1
-0.998588,-1,1,-1,0,0,0,0,0,0,0,0.964995819274328,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9796440261865793,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9796443154454938,-1,1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9751839381469011,-0.931034,-0.9602005560477593,-0.9924820000000001,-1,1
-0.9154599999999999,-0.9168292490047358,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0,1,-1,-1,-1,-1,1,-0.9924820000000001,1,-1,-1,-1,-1,-1,-1,-1,-0.969924,-1,1
-0.963768,-0.9651625005880993,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.969924,1,-1,-0.9968057097374744,-0.996123,-1,-1,-1,-1,-0.969924,-1,1
-0.9971760000000001,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9801963993453354,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9801963511148699,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9758573388203017,-0.931034,-0.9612798964464643,-0.9924820000000001,-1,1
-0.992472,-0.9924683252234026,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.877454991816694,0.8660254037844386,-0.5,-0.7931034482758621,-0.785714,-0.8774551458403558,-1,1,-0.977444,-1,1,-0.9904156260170056,-0.997231,-1,-1,-1,-1,-1,-1,1
-0.998902,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-0.977444,-1,1
-0.99749,-0.9995295205814726,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.48598608837970547,0.8660254037844386,-0.5,-0.5172413793103449,-0.714286,-0.7532733595861447,-1,1,-0.9398500000000001,1,-1,-0.9872198325590624,-0.996677,-0.5172413793103449,-0.3733632622521512,-0.724138,-0.51759995737888,-0.9398500000000001,-1,1
-0.9978039999999999,-1,-1,1,0,0,0.8864052604279185,-0.22886885410853175,-0.18687063686046268,-0.15793451382644763,-0.13677530110804836,-0.12062447740929094,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9386252045826513,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9386251385135204,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9251777029554806,-0.931034,-0.8799998421440003,-0.9924820000000001,-1,1
-0.9976480000000001,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0.9799578870122225,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-0.9924820000000001,-1,1
-0.99749,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.969924,1,-1,-0.9936099162795312,-0.998892,-1,-1,-1,-1,-0.969924,-1,1
-0.9645539999999999,-0.9670464203022879,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.977444,1,-1,-0.9936099162795312,-0.998892,-1,-1,-1,-1,-0.977444,-1,1
-0.8442540000000001,-0.8441752145436199,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.9924820000000001,-1,1,-1,-0.999446,-1,-1,-1,-1,-1,-1,1
-0.9978039999999999,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9988655696858586,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-0.9924820000000001,-1,1
-0.994354,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.48567921440261863,0.8660254037844386,-0.5,-0.8620689655172414,-0.928571,-0.9150985287795269,-1,1,-0.9849619999999999,1,-1,-0.9968057097374744,-0.998892,-0.8620689655172414,-0.3729891507669285,-0.931034,-0.8340006037991994,-0.9849619999999999,-1,1
-0.684742,-0.684738748785012,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9999795417348608,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9999798158804616,1,-1,-0.9924820000000001,-1,1,-0.9968057097374744,-0.997231,-0.9310344827586207,-0.9999750592343185,-0.931034,-0.9999605360000473,-0.9924820000000001,-1,1
-0.999844,-1,-1,1,0,0,0,0,0,0,0,0,0.9710083124552245,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,-1,1,-0.9936099162795312,-0.998338,-1,-1,-1,-1,-0.9924820000000001,-1,1
-0.996864,-1,-1,1,0,0,0.8864052604279185,-0.22886885410853175,-0.18687063686046268,-0.15793451382644763,-0.13677530110804836,-0.12062447740929094,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9386252045826513,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9386251385135204,-1,1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9251777029554806,-0.931034,-0.8799998421440003,-0.9924820000000001,-1,1
-0.99702,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9175122749590834,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.917512549476323,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.8994388327721661,-0.931034,-0.8387204981935354,-0.9924820000000001,-1,1
-0.963298,-0.9632805829139892,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.9924820000000001,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
-0.9946680000000001,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.8960720130932897,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.8960719684966263,-1,1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.998892,-0.9310344827586207,-0.8733009103379473,-0.931034,-0.7967998642438403,-0.9924820000000001,-1,1
-0.9982740000000001,-1,1,-1,0,0,0,0,0,0,0,0.964995819274328,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9386865793780688,-0.8660254037844386,-0.5,-0.8620689655172414,-0.857143,-0.9386867000781126,-1,1,-0.9924820000000001,1,-1,-0.9936099162795312,-0.998892,-0.8620689655172414,-0.9252525252525252,-0.862069,-0.8801202073438558,-0.9924820000000001,-1,1
-0.937106,-0.9389557959560791,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.977444,1,-1,-0.9936099162795312,-0.998892,-1,-1,-1,-1,-0.9849619999999999,-1,1
-0.937106,-0.9389557959560791,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-1,-1,-1,-1,-0.969924,-1,1
-0.9973339999999999,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.9849619999999999,1,-1,-0.9936099162795312,-0.998892,-1,-1,-1,-1,-0.9849619999999999,-1,1
-0.925656,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9799509001636661,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9799511140624779,-1,1,-0.9624060000000001,1,-1,-0.9968057097374744,-0.998892,-0.9310344827586207,-0.9755580496321238,-0.931034,-0.9608004088470394,-0.9924820000000001,-1,1
-0.974434,-0.9770886533377512,1,-1,0,0,0,0,0,0,0,0.964995819274328,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9591243862520459,-0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9591241303167495,-1,1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9501683501683502,-0.931034,-0.9200794804959047,-0.9924820000000001,-1,1
-0.99702,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0.9833783437888832,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.9924820000000001,1,-1,-0.9936099162795312,-0.996677,-0.9310344827586207,-0.9999750592343185,-1,-1,-0.9849619999999999,-1,1
-0.9973339999999999,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.869885433715221,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.8698850918074676,-1,1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.8413767302656192,-0.931034,-0.7455992707052808,-0.9924820000000001,-1,1
-0.9976480000000001,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.5463175122749591,0.8660254037844386,-0.5,-0.7931034482758621,-0.857143,-0.7112934185641421,-1,1,-0.977444,1,-1,-0.9904156260170056,-0.997785,-0.7931034482758621,-0.44691358024691363,-0.862069,-0.43552075707737503,-0.977444,-1,1
-0.9896480000000001,-1,1,-1,0,0,0,0,0,0,0,0.964995819274328,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9595785597381342,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.959578273006364,-1,1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9507220351664796,-0.931034,-0.920967420494839,-0.9924820000000001,-1,1
-0.9907459999999999,-0.994194083771363,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.8762684124386253,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.876268319611496,-1,1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.998892,-0.9310344827586207,-0.8491582491582492,-0.931034,-0.7580797606903042,-0.9924820000000001,-1,1
-0.99702,-1,1,-1,0,0,0,0,0,0,0,0.964995819274328,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9796031096563012,-0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9796029380004401,-1,1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.998338,-0.9310344827586207,-0.9751340566155382,-0.931034,-0.9601196548478564,-0.9924820000000001,-1,1
-0.9805520000000001,-1,-1,1,0,0,0.8864052604279185,-0.22886885410853175,-0.18687063686046268,-0.15793451382644763,-0.13677530110804836,-0.12062447740929094,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9590834697217676,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9590837620776725,-1,1,-0.9924820000000001,-1,1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9501184686369871,-0.931034,-0.9200005524959993,-0.9924820000000001,-1,1
-0.946672,-1,-1,1,0,0,0.8864052604279185,-0.22886885410853175,-0.18687063686046268,-0.15793451382644763,-0.13677530110804836,-0.12062447740929094,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9386252045826513,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9386251385135204,-1,1,-0.9849619999999999,-1,1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9251777029554806,-0.931034,-0.8799998421440003,-0.9849619999999999,-1,1
-0.844568,-1,-1,1,0,0.8357108940373452,-0.2954684201426395,-0.22886885410853175,-0.18687063686046268,-0.15793451382644763,-0.13677530110804836,-0.12062447740929094,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.998338,-1,-1,-1,-1,-0.9924820000000001,-1,1
-0.6974480000000001,-0.9965484829040792,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.877454991816694,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.8774551458403558,-1,1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.8506048135677765,-0.931034,-0.7604002438875198,-0.9924820000000001,-1,1
-0.993884,-0.9952932037746464,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,0.022913256955810146,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,0.0229130125000252,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,0.2470382840753209,-0.931034,1,-0.9924820000000001,-1,1
-0.9981180000000001,-0.9996856797076221,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.20173895253682494,0.8660254037844386,-0.5,-0.7931034482758621,-0.857143,-0.20478706763092935,1,-1,-0.977444,1,-1,-0.9904156260170056,-0.998338,-0.7931034482758621,-0.02683626387330107,-0.862069,0.5548006969342392,-0.977444,-1,1
-0.9982740000000001,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.8762684124386253,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.876268319611496,-1,1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.8491582491582492,-0.931034,-0.7580797606903042,-0.9924820000000001,-1,1
-0.9976480000000001,-1,-1,1,0,0.8357108940373452,-0.2954684201426395,-0.22886885410853175,-0.18687063686046268,-0.15793451382644763,-0.13677530110804836,-0.12062447740929094,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,0.8660254037844386,-0.5,-1,-1,-1,1,-1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.996123,-1,-1,-1,-1,-0.9849619999999999,-1,1
-0.9982740000000001,-1,1,-1,0,0,0,0,0,0,0,0.964995819274328,-0.10788981249502494,-0.09759000729485334,-0.08908708063747484,-0.08194819531574027,-0.07586928636339918,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9795621931260229,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.9795625697613631,-1,1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.9750841750841751,-0.931034,-0.960040726847951,-0.9924820000000001,-1,1
-0.975846,-0.9778734530486565,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.9863007227241893,-0.0706304617818635,-0.06606874726434098,-0.062060781627743755,-0.058511466046286875,-0.055346306015210955,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-1,-0.8660254037844386,-0.5,-1,-1,-1,-1,1,-0.977444,1,-1,-0.9904156260170056,-0.998338,-1,-1,-1,-1,-0.977444,-1,1
-0.8277840000000001,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,0,0.8660254037844386,-0.5,-0.9310344827586207,-1,-1,1,-1,-0.9849619999999999,1,-1,-1,-0.998892,-0.9310344827586207,0.21910462651203377,-0.931034,0.9552004672537595,-0.9924820000000001,-1,1
-0.9852559999999999,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9962335082737974,-0.05250611612542333,-0.04994327848429292,-0.04761904761904767,-0.9175122749590834,0.8660254037844386,-0.5,-0.9310344827586207,-0.928571,-0.917512549476323,-1,1,-0.9924820000000001,1,-1,-0.9968057097374744,-0.999446,-0.9310344827586207,-0.8994388327721661,-0.931034,-0.8387204981935354,-0.9924820000000001,-1,1
